DATABASE_ID,GENERIC_NAME,SMILES,CID
LMWDB001173,Ethyl-delta-9-tetrahydrocannabinol,CCC1=CC(=C2C3C=C(CCC3C(OC2=C1)(C)C)C)O,195772
LMWDB001174,Versicolin,CC1=C(O)C=CC(O)=C1O,197042
LMWDB001175,Quadrone,[H][C@@]12COC(=O)[C@@]3([H])CC[C@@]4([H])[C@]([H])(CC1=O)[C@@]23CC4(C)C,197204
LMWDB001176,AI-77-B,[H][C@](N)(CC(O)=O)[C@]([H])(O)[C@]([H])(O)C(O)=N[C@@]([H])(CC(C)C)[C@]1([H])CC2=C(C(=O)O1)C(O)=CC=C2,197216
LMWDB001177,Tetrahydrocannabinol acetate,CCCCCC1=CC2=C(C3C=C(CCC3C(O2)(C)C)C)C(=C1)OC(=O)C,198013
LMWDB001178,3-(Hydroxyacetyl)-indole,OCC(=O)C1=CNC2=CC=CC=C12,200631
LMWDB001179,Dronedarone,CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC,208898
LMWDB001180,Ramelteon,CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3,208902
LMWDB001181,Lapatinib,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,208908
LMWDB001182,Darunavir,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,213039
LMWDB001183,Lurasidone,C1CCC(C(C1)CN2CCN(CC2)C3=NSC4=CC=CC=C43)CN5C(=O)C6C7CCC(C7)C6C5=O,213046
LMWDB001184,Deferasirox,C1=CC=C(C(=C1)C2=NN(C(=N2)C3=CC=CC=C3O)C4=CC=C(C=C4)C(=O)O)O,214348
LMWDB001185,Sorafenib,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,216239
LMWDB001186,Fonsecin,CC1(CC(=O)C2=C(C3=C(C=C(C=C3C=C2O1)O)OC)O)O,216328
LMWDB001187,Regadenoson,CNC(=O)C1=CN(N=C1)C2=NC(=C3C(=N2)N(C=N3)C4C(C(C(O4)CO)O)O)N,219024
LMWDB001188,Lacosamide,CC(=O)NC(COC)C(=O)NCC1=CC=CC=C1,219078
LMWDB001189,Cholic acid,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,221493
LMWDB001190,cholic acid,CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,221493
LMWDB001191,DEOXYCHOLIC ACID,CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C,222528
LMWDB001192,97-67-6,C(C(C(=O)O)O)C(=O)O,222656
LMWDB001193,cortisone,CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C,222786
LMWDB001194,"(2R,3R)-butane-2,3-diol",CC(C(C)O)O,225936
LMWDB001195,4-Methylquinazoline,CC1=NC=NC2=CC=CC=C12,241520
LMWDB001196,lanosterol,CC(CCC=C(C)C)C1CCC2(C1(CCC3=C2CCC4C3(CCC(C4(C)C)O)C)C)C,246983
LMWDB001197,D-(+)-Epinephrine,CNCC(C1=CC(=C(C=C1)O)O)O,247704
LMWDB001198,medrysone,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)CC4)C)O)C)C(=O)C,247839
LMWDB001199,5-Hydroxyisourate,C12=NC(=O)NC1(C(=O)NC(=O)N2)O,250388
LMWDB001200,estramustine,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,259331
LMWDB001201,AcrB-IN-5,CC1=CC(=C(C(=C1C(=O)OC)O)C)OC(=O)C2=C(C(=C(C=C2C)OC)C)OC,265657
LMWDB001202,delta4(8)-Desbenzylidenerubabine,CC(=C1CCC2(CC1C3=C(O2)C=C(C(=C3O)C(=O)C)O)C)C,321016
LMWDB001203,Oxindole,C1C2=CC=CC=C2NC1=O,321710
LMWDB001204,Lariciresinol,COC1=C(C=CC(=C1)CC2COC(C2CO)C3=CC(=C(C=C3)O)OC)O,332427
LMWDB001205,Dihydrocaffeic acid,C1=CC(=C(C=C1CCC(=O)O)O)O,348154
LMWDB001206,"6-(3,7-dimethylocta-2,6-dienoxy)-3,8,9-trihydroxy-3-methyl-2,4-dihydroanthracen-1-one",CC(=CCCC(=CCOC1=CC(=C2C(=C1)C=C3CC(CC(=O)C3=C2O)(C)O)O)C)C,354179
LMWDB001207,sphaerophorin,CCCCCCCC1=C(C(=CC(=C1)OC(=O)C2=C(C=C(C=C2C)OC)O)O)C(=O)O,371611
LMWDB001208,Asterriquinone CT5,CC(C)=CCC1=C(C2=CC=CC=C2N1)C1=C(O)C(=O)C(C2=C(CC=C(C)C)NC3=CC=CC=C23)=C(O)C1=O,385443
LMWDB001209,Taurochenodesoxycholic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)NCCS(O)(=O)=O,387316
LMWDB001210,TAUROCHENODEOXYCHOLIC ACID,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,387316
LMWDB001211,Bortezomib,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,387447
LMWDB001212,ritonavir,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,392622
LMWDB001213,NADH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,439153
LMWDB001214,S-adenosylhomocysteine,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N,439155
LMWDB001215,sn-Glycerol 3-phosphate,C(C(COP(=O)(O)O)O)O,439162
LMWDB001216,glucose 1-phosphate,C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O,439165
LMWDB001217,D-ribofuranose 5-phosphate,C(C1C(C(C(O1)O)O)O)OP(=O)(O)O,439167
LMWDB001218,N-acetyl-D-glucosamine,CC(=O)NC1C(C(C(OC1O)CO)O)O,439174
LMWDB001219,"2-[[4-[(6aR)-3-amino-1-oxo-4,5,6,6a,7,9-hexahydroimidazo[1,5-f]pteridin-8-yl]benzoyl]amino]pentanedioic acid",C1C2CN(CN2C3=C(N1)NC(=NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O,439175
LMWDB001220,Methylthioadenosine,CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,439176
LMWDB001221,5'-deoxyadenosine,CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,439182
LMWDB001222,3-phospho-D-glycerate,C(C(C(=O)O)O)OP(=O)(O)O,439183
LMWDB001223,D-Ribulose 5-phosphate,C(C(C(C(=O)CO)O)O)OP(=O)(O)O,439184
LMWDB001224,D-Xylulose 5-phosphate,C(C(C(C(=O)CO)O)O)OP(=O)(O)O,439190
LMWDB001225,L-Sorbose,OC[C@@]1(O)OC[C@H](O)[C@@H](O)[C@@H]1O,439192
LMWDB001226,ISOMALTOSE,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O,439193
LMWDB001227,D-Glyceric acid,C(C(C(=O)O)O)O,439194
LMWDB001228,L-ARABINOPYRANOSE,C1C(C(C(C(O1)O)O)O)O,439195
LMWDB001229,beta-D-mannose 6-phosphate,C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O,439198
LMWDB001230,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [(3S,4R,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl] hydrogen phosphate",CC1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=NC4=C3NC(=NC4=O)N)O)O)O)O)O,439211
LMWDB001231,Glucosamine,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,439213
LMWDB001232,glucosamine,C(C1C(C(C(C(O1)O)N)O)O)O,439213
LMWDB001233,glucosamine 6-phosphate,C(C1C(C(C(C(O1)O)N)O)O)OP(=O)(O)O,439217
LMWDB001234,"[(2R,3S,5R)-5-(2-amino-6-oxo-3H-purin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",C1C(C(OC1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)OP(=O)(O)O)O,439220
LMWDB001235,L-Carnosine,C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN,439224
LMWDB001236,l-Pipecolic acid,C1CCNC(C1)C(=O)O,439227
LMWDB001237,L-lactaldehyde,CC(C=O)O,439231
LMWDB001238,N-acetylornithine,CC(=O)NC(CCCN)C(=O)O,439232
LMWDB001239,FORMIMINOGLUTAMIC ACID,C(CC(=O)O)C(C(=O)O)N=CN,439233
LMWDB001240,"(2R)-2-[[4-[(2-amino-5-methyl-4-oxo-1,6,7,8-tetrahydropteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid",CN1C(CNC2=C1C(=O)N=C(N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,439234
LMWDB001241,ribose-1-phosphate,C(C1C(C(C(O1)OP(=O)(O)O)O)O)O,439236
LMWDB001242,CDP-glucose,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O,439244
LMWDB001243,naringenin,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,439246
LMWDB001244,L-arabinitol,C(C(C(C(CO)O)O)O)O,439255
LMWDB001245,L-cystathionine,C(CSCC(C(=O)O)N)C(C(=O)O)N,439258
LMWDB001246,norepinephrine,C1=CC(=C(C=C1C(CN)O)O)O,439260
LMWDB001247,3-dehydro-L-gulonate,C(C(C(C(=O)C(C(=O)O)O)O)O)O,439273
LMWDB001248,2-Phospho-D-Glyceric Acid,C(C(C(=O)O)OP(=O)(O)O)O,439278
LMWDB001249,5-hydroxy-L-tryptophan,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,439280
LMWDB001250,2-Deoxy-D-ribose 1-phosphate,C1C(C(OC1OP(=O)(O)O)CO)O,439287
LMWDB001251,dTDP-4-dehydro-6-deoxy-L-mannose,CC1C(=O)C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)O)O,439293
LMWDB001252,dTDP-D-glucose,CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O,439324
LMWDB001253,(R)-Lactaldehyde,CC(C=O)O,439350
LMWDB001254,alpha-D-galactose,C(C1C(C(C(C(O1)O)O)O)O)O,439357
LMWDB001255,L-Gulonolactone,C(C(C1C(C(C(=O)O1)O)O)O)O,439373
LMWDB001256,(R)-5-Phosphomevalonate,CC(CCOP(=O)(O)O)(CC(=O)O)O,439400
LMWDB001257,"(3S)-3,6-diaminohexanoic acid",C(CC(CC(=O)O)N)CN,439417
LMWDB001258,(R)-5-diphosphomevalonic acid,CC(CCOP(=O)(O)OP(=O)(O)O)(CC(=O)O)O,439418
LMWDB001259,(S)-Succinyldihydrolipoamide,C(CCC(=O)N)CC(CCS)SC(=O)CCC(=O)O,439425
LMWDB001260,beta-D-Glucose 6-phosphate,C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O,439427
LMWDB001261,(S)-3-amino-2-methylpropanoic acid,CC(CN)C(=O)O,439434
LMWDB001262,"3-(3,4-dihydroxyphenyl)-2-hydroxypropanoic acid",C1=CC(=C(C=C1CC(C(=O)O)O)O)O,439435
LMWDB001263,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [(2R,3S,4R,6R)-3,4-dihydroxy-6-methyl-5-oxooxan-2-yl] hydrogen phosphate",CC1C(=O)C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=NC4=C3NC(=NC4=O)N)O)O)O)O,439446
LMWDB001264,"D-Glucono-1,5-lactone 6-phosphate",C(C1C(C(C(C(=O)O1)O)O)O)OP(=O)(O)O,439452
LMWDB001265,"inositol 1,4,5-trisphosphate",C1(C(C(C(C(C1OP(=O)(O)O)O)OP(=O)(O)O)OP(=O)(O)O)O)O,439456
LMWDB001266,Homocitrate,C(CC(CC(=O)O)(C(=O)O)O)C(=O)O,439459
LMWDB001267,Cysteinylglycine,C(C(C(=O)NCC(=O)O)N)S,439498
LMWDB001268,salicin,C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O,439503
LMWDB001269,"(2S)-5,6-dioxo-2,4-dihydro-1H-indole-2-carboxylic acid",C1C2=CC(NC2=CC(=O)C1=O)C(=O)O,439549
LMWDB001270,DESMOSTEROL,CC(CCC=C(C)C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,439577
LMWDB001271,maltotriose,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O,439586
LMWDB001272,maltotetraose,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)O)CO)CO)CO)O)O)O)O,439639
LMWDB001273,pentostatin,C1C(C(OC1N2C=NC3=C2NC=NCC3O)CO)O,439693
LMWDB001274,beta-D-fructofuranose,C(C1C(C(C(O1)(CO)O)O)O)O,439709
LMWDB001275,"2',3'-Cyclic UMP",C1=CN(C(=O)NC1=O)C2C3C(C(O2)CO)OP(=O)(O3)O,439715
LMWDB001276,beta-Cyano-L-alanine,C(C#N)C(C(=O)O)N,439742
LMWDB001277,Lithocholyltaurine,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)NCCS(O)(=O)=O,439763
LMWDB001278,TAUROLITHOCHOLIC ACID,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,439763
LMWDB001279,N'-formylkynurenine,C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)NC=O,439788
LMWDB001280,N-Methylputrescine,CNCCCCN,439791
LMWDB001281,L-sorbose 1-phosphate,C(C(C(C(C(=O)COP(=O)(O)O)O)O)O)O,439837
LMWDB001282,"(S)-(+)-1,2-Propanediol",CC(CO)O,439846
LMWDB001283,Fuculose 1-phosphate,CC1C(C(C(C(O1)OP(=O)(O)O)O)O)O,439871
LMWDB001284,5-Phospho-beta-D-ribosylamine,C(C1C(C(C(O1)N)O)O)OP(=O)(O)O,439905
LMWDB001285,6-amino-2-oxohexanoic acid,C(CCN)CC(=O)C(=O)O,439954
LMWDB001286,5-oxopentanoic acid,C(CC=O)CC(=O)O,439963
LMWDB001287,"L-xylo-Hex-2-ulono-1,4-lactone",C(C(C1C(C(=O)C(=O)O1)O)O)O,439966
LMWDB001288,Deoxythymidine diphosphate-l-rhamnose,CC1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)O)O)O,439975
LMWDB001289,D-Galactopyranose 1-phosphate,C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O,439995
LMWDB001290,cis-4-Hydroxy-D-proline,C1C(CNC1C(=O)O)O,440014
LMWDB001291,(R)-S-lactoylglutathione,CC(C(=O)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)O,440018
LMWDB001292,2-AMINO-3-KETOBUTYRIC ACID,CC(=O)C(C(=O)O)N,440033
LMWDB001293,1D-myo-inositol 4-phosphate,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O,440043
LMWDB001294,"3,4-Dihydro-2H-pyrrole-5-carboxylic acid",C1CC(=NC1)C(=O)O,440046
LMWDB001295,(S)-5-amino-3-oxohexanoate,CC(CC(=O)CC(=O)O)N,440077
LMWDB001296,2-(4-Hydroxyphenyl)acetaldehyde,C1=CC(=CC=C1CC=O)O,440113
LMWDB001297,Adenylsuccinic acid,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)NC(CC(=O)O)C(=O)O,440122
LMWDB001298,adenosine-2'-5'-diphosphate,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)OP(=O)(O)O)N,440141
LMWDB001299,Inositol 3-phosphate,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O,440194
LMWDB001300,pantothenoylcysteine,CC(C)(CO)C(C(=O)NCCC(=O)NC(CS)C(=O)O)O,440217
LMWDB001301,3-Hydroxyjuglone,OC1=CC(=O)C(=O)C2=C1C=CC=C2O,440226
LMWDB001302,N-Acetyl-L-glutamyl 5-phosphate,CC(=O)NC(CCC(=O)OP(=O)(O)O)C(=O)O,440236
LMWDB001303,N-Acetylglucosamine-1-phosphate,CC(=O)NC1C(C(C(OC1OP(=O)(O)O)CO)O)O,440272
LMWDB001304,2-acetamido-2-deoxy-6-O-phosphono-alpha-D-mannopyranose,CC(=O)NC1C(C(C(OC1O)COP(=O)(O)O)O)O,440273
LMWDB001305,N-[(R)-4-phosphopantothenoyl]-L-cysteine,CC(C)(COP(=O)(O)O)C(C(=O)NCCC(=O)NC(CS)C(=O)O)O,440304
LMWDB001306,5'-Phosphoribosyl-N-formylglycinamidine,C(C1C(C(C(O1)N=C(CNC=O)N)O)O)OP(=O)(O)O,440417
LMWDB001307,3-(4-deoxy-alpha-L-threo-hex-4-enopyranosyluronic acid)-2-acetamido-2-deoxy-D-glucose,CC(=O)NC1C(C(C(OC1O)CO)O)OC2C(C(C=C(O2)C(=O)O)O)O,440484
LMWDB001308,S-(2-Methylbutanoyl)-dihydrolipoamide,CCC(C)C(=O)SCCC(CCCCC(=O)N)S,440565
LMWDB001309,S-(3-Methylbutanoyl)-dihydrolipoamide-E,CC(C)CC(=O)SCCC(CCCCC(=O)N)S,440566
LMWDB001310,Lactose 6-phosphate,C(C1C(C(C(C(O1)O)O)O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O,440654
LMWDB001311,DEHYDROASCORBIC ACID,C(C(C1C(=O)C(=O)C(=O)O1)O)O,440667
LMWDB001312,Cortexolone,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C(=O)CO)O)C,440707
LMWDB001313,5-Hydroxykynurenine,C1=CC(=C(C=C1O)C(=O)CC(C(=O)O)N)N,440745
LMWDB001314,Coproporphyrinogen I,CC1=C2CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C(N5)CC(=C1CCC(=O)O)N2)C)CCC(=O)O)C)CCC(=O)O)C)CCC(=O)O,440776
LMWDB001315,Leucocianidol,C1=CC(=C(C=C1C2C(C(C3=C(C=C(C=C3O2)O)O)O)O)O)O,440833
LMWDB001316,BIO-5-AMP,C1C2C(C(S1)CCCCC(=O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)NC(=O)N2,440839
LMWDB001317,"[[(2R,3S,4R,5R)-5-[(2-amino-5-formamido-4-oxo-1H-pyrimidin-6-yl)amino]-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate",C(C1C(C(C(O1)NC2=C(C(=O)N=C(N2)N)NC=O)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O,440840
LMWDB001318,"[[(2R,3S,4R,5R)-5-[(2,5-diamino-4-oxo-1H-pyrimidin-6-yl)amino]-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate",C(C1C(C(C(O1)NC2=C(C(=O)N=C(N2)N)N)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O,440841
LMWDB001319,Nomega-hydroxyarginine,C(CC(C(=O)O)N)CN=C(N)NO,440849
LMWDB001320,"(2S,4R)-2-amino-4-hydroxypentanedioic acid",C(C(C(=O)O)N)C(C(=O)O)O,440854
LMWDB001321,propanoyl-AMP,CCC(=O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,440863
LMWDB001322,(S)-3-hydroxy-2-methylpropanoic acid,CC(CO)C(=O)O,440873
LMWDB001323,PR-toxin,CC1C(OC(C)=O)C2OC2C2=CC(=O)C3(CC12C)OC3(C)C=O,440907
LMWDB001324,gamma-Glutamyl-beta-aminopropiononitrile,C(CNC(=O)CCC(C(=O)O)N)C#N,440920
LMWDB001325,"[[5-[(2,5-diamino-4-oxo-1H-pyrimidin-6-yl)amino]-2,3-dihydroxy-4-oxopentoxy]-hydroxyphosphoryl] phosphono hydrogen phosphate",C(C(C(C(=O)CNC1=C(C(=O)N=C(N1)N)N)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O,440923
LMWDB001326,Lacto-N-tetraose,CC(=O)NC1C(C(C(OC1OC2C(C(OC(C2O)OC3C(OC(C(C3O)O)O)CO)CO)O)CO)O)OC4C(C(C(C(O4)CO)O)O)O,440993
LMWDB001327,N-Acetyl-D-glucosamine 6-phosphate,CC(=O)NC1C(C(C(OC1O)COP(=O)(O)O)O)O,440996
LMWDB001328,Iduronic acid,O[C@H](C=O)[C@H](O)[C@@H](O)[C@H](O)C(O)=O,441039
LMWDB001329,quinidine,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,441074
LMWDB001330,griseofulvin,CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,441140
LMWDB001331,cefoxitin,COC1(C2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,441199
LMWDB001332,SAQUINAVIR,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,441243
LMWDB001333,abacavir,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,441300
LMWDB001334,netilmicin,CCNC1CC(C(C(C1OC2C(C(C(CO2)(C)O)NC)O)O)OC3C(CC=C(O3)CN)N)N,441306
LMWDB001335,MIGLITOL,C1C(C(C(C(N1CCO)CO)O)O)O,441314
LMWDB001336,Mometasone,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)Cl)C,441335
LMWDB001337,METYROSINE,CC(CC1=CC=C(C=C1)O)(C(=O)O)N,441350
LMWDB001338,linezolid,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F,441401
LMWDB001339,BETA-D-GALACTOPYRANURONIC ACID,C1(C(C(OC(C1O)O)C(=O)O)O)O,441476
LMWDB001340,beta-D-Glucosamine,C(C1C(C(C(C(O1)O)N)O)O)O,441477
LMWDB001341,Genipin,COC(=O)C1=COC(C2C1CC=C2CO)O,442424
LMWDB001342,dTDP-4-dehydro-6-deoxy-D-galactose,CC1C(=O)C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)O)O,443496
LMWDB001343,Actinonin,[H][C@@](CCCCC)(CC(=O)NO)C(=O)N[C@@]([H])(C(C)C)C(=O)N1CCC[C@@]1([H])CO,443600
LMWDB001344,tolterodine,CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,443879
LMWDB001345,halcinonide,CC1(OC2CC3C4CCC5=CC(=O)CCC5(C4(C(CC3(C2(O1)C(=O)CCl)C)O)F)C)C,443943
LMWDB001346,Loteprednol etabonate,CCOC(=O)OC1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)C(=O)OCCl,444025
LMWDB001347,Darifenacin,C1CN(CC1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5,444031
LMWDB001348,trans-Aconitic acid,OC(=O)C\C(=C/C(O)=O)C(O)=O,444212
LMWDB001349,Nutriacholic acid,[H][C@@]12CCC([C@@H](C)CCC(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C(=O)C[C@]2([H])C[C@H](O)CC[C@]12C,444262
LMWDB001350,a-d-glucopyranuronic acid,C1(C(C(OC(C1O)O)C(=O)O)O)O,444791
LMWDB001351,2-O-Methyl-alpha-L-fucopyranose,CC1C(C(C(C(O1)O)OC)O)O,444792
LMWDB001352,Retinoic acid,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,444795
LMWDB001353,"2,4-dioxopentanedioic acid",C(C(=O)C(=O)O)C(=O)C(=O)O,444873
LMWDB001354,Arachidonic acid,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,444899
LMWDB001355,arachidonic acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,444899
LMWDB001356,fumaric acid,C(=CC(=O)O)C(=O)O,444972
LMWDB001357,prostaglandin h2,CCCCCC(C=CC1C2CC(C1CC=CCCCC(=O)O)OO2)O,445049
LMWDB001358,N-acetyl-beta-neuraminic acid,CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)O)O,445063
LMWDB001359,retinol,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,445354
LMWDB001360,Docosahexaenoic acid,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,445580
LMWDB001361,palmitoleic acid,CCCCCCC=CCCCCCCCC(=O)O,445638
LMWDB001362,oleic acid,CCCCCCCCC=CCCCCCCCC(=O)O,445639
LMWDB001363,tacrolimus,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,445643
LMWDB001364,UDP-N-acetylglucosamine,CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,445675
LMWDB001365,farnesyl diphosphate,CC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C,445713
LMWDB001366,Ferulic acid,COC1=C(O)C=CC(\C=C\C(O)=O)=C1,445858
LMWDB001367,Geranyl diphosphate,CC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C,445995
LMWDB001368,nor-NOHA,C(CN=C(N)NO)C(C(=O)O)N,446124
LMWDB001369,Eicosapentaenoic acid,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,446284
LMWDB001370,Pseudomonic acid A,C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]1CO[C@@H](C\C(C)=C\C(=O)OCCCCCCCCC(O)=O)[C@H](O)[C@@H]1O,446596
